id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol
282,option,-25,520.5,418.4,-2552.5000000000005,2021-10-12 04:20:00.930819+00:00,2021-10-12 04:35:05.713503+00:00,38600,pe,3,BankNifty Pyramiding_10,BANKNIFTY
283,option,-25,505.85,485.8,-501.2500000000003,2021-10-12 04:25:00.713603+00:00,2021-10-12 04:35:05.713503+00:00,38700,pe,3,BankNifty Pyramiding_10,BANKNIFTY
284,option,-25,505.85,488.0,-446.25000000000057,2021-10-12 04:25:00.775395+00:00,2021-10-12 04:30:01.529307+00:00,38700,pe,1,BankNifty Pyramiding_1,BANKNIFTY
285,option,-100,179.25,205.9,2665.0000000000005,2021-10-12 04:25:02.316663+00:00,2021-10-12 06:00:06.003531+00:00,18100,pe,4,Bank50 Pyramiding_10,NIFTY
286,option,100,152.0,134.65,-1734.9999999999995,2021-10-12 04:30:01.721316+00:00,2021-10-12 05:00:03.698642+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
287,option,25,465.5,406.55,-1473.7499999999998,2021-10-12 04:30:01.529307+00:00,2021-10-12 05:10:03.756286+00:00,38000,ce,1,BankNifty Pyramiding_1,BANKNIFTY
288,option,100,151.9,134.65,-1725.0,2021-10-12 04:35:01.207122+00:00,2021-10-12 05:00:03.698642+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
290,option,25,466.0,413.5,-1312.5,2021-10-12 04:35:05.713503+00:00,2021-10-12 05:25:02.594981+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
291,option,25,466.0,406.55,-1486.2499999999998,2021-10-12 04:35:05.423097+00:00,2021-10-12 05:10:03.756286+00:00,38000,ce,1,BankNifty Pyramiding_1,BANKNIFTY
292,option,25,452.65,413.5,-978.7499999999994,2021-10-12 04:40:01.395016+00:00,2021-10-12 05:25:02.594981+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
296,option,-100,154.2,168.85,1465.0000000000005,2021-10-12 04:50:01.240792+00:00,2021-10-12 06:00:06.003531+00:00,18050,pe,4,Bank50 Pyramiding_10,NIFTY
299,option,-100,164.1,168.85,475.0,2021-10-12 04:55:01.295018+00:00,2021-10-12 06:00:06.003531+00:00,18050,pe,4,Bank50 Pyramiding_10,NIFTY
301,option,25,515.0,485.0,-750.0,2021-10-12 04:55:02.617822+00:00,2021-10-12 05:25:02.594981+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
303,option,25,493.6,485.0,-215.00000000000057,2021-10-12 05:00:01.912240+00:00,2021-10-12 05:25:02.594981+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
304,option,-100,170.95,184.25,1330.0000000000011,2021-10-12 05:00:03.698642+00:00,2021-10-12 05:20:03.610744+00:00,18050,pe,2,Bank50 Pyramiding_1,NIFTY
308,option,-100,152.3,135.4,-1690.0000000000005,2021-10-12 05:05:01.862215+00:00,2021-10-12 06:00:06.003531+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
309,option,-100,151.5,149.75,-175.0,2021-10-12 05:05:02.788318+00:00,2021-10-12 05:20:03.610744+00:00,18000,pe,2,Bank50 Pyramiding_1,NIFTY
312,option,-100,153.1,135.4,-1769.9999999999989,2021-10-12 05:10:02.542229+00:00,2021-10-12 06:00:06.003531+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
313,option,-100,151.65,149.75,-190.00000000000057,2021-10-12 05:10:03.344375+00:00,2021-10-12 05:20:03.610744+00:00,18000,pe,2,Bank50 Pyramiding_1,NIFTY
314,option,-25,478.0,449.45,-713.7500000000002,2021-10-12 05:10:03.756286+00:00,2021-10-12 05:35:01.147597+00:00,38600,pe,1,BankNifty Pyramiding_1,BANKNIFTY
316,option,-100,172.65,168.85,-380.00000000000114,2021-10-12 05:15:01.716120+00:00,2021-10-12 06:00:06.003531+00:00,18050,pe,4,Bank50 Pyramiding_10,NIFTY
317,option,-100,172.65,184.25,1159.9999999999995,2021-10-12 05:15:01.755206+00:00,2021-10-12 05:20:03.610744+00:00,18050,pe,2,Bank50 Pyramiding_1,NIFTY
319,option,100,154.35,147.6,-675.0,2021-10-12 05:20:03.610744+00:00,2021-10-12 06:10:02.599181+00:00,17800,ce,2,Bank50 Pyramiding_1,NIFTY
322,option,-25,462.0,407.95,-1351.2500000000002,2021-10-12 05:25:02.594981+00:00,2021-10-12 05:55:01.492798+00:00,38600,pe,3,BankNifty Pyramiding_10,BANKNIFTY
324,option,-100,173.3,168.85,-445.0000000000017,2021-10-12 05:30:00.990035+00:00,2021-10-12 06:00:06.003531+00:00,18050,pe,4,Bank50 Pyramiding_10,NIFTY
325,option,-25,504.0,474.05,-748.7499999999998,2021-10-12 05:30:01.345207+00:00,2021-10-12 05:55:01.492798+00:00,38700,pe,3,BankNifty Pyramiding_10,BANKNIFTY
327,option,25,492.15,777.65,7137.5,2021-10-12 05:35:01.147597+00:00,2021-10-13 04:40:04.456817+00:00,37900,ce,1,BankNifty Pyramiding_1,BANKNIFTY
328,option,100,153.9,147.6,-630.0000000000011,2021-10-12 05:35:01.316871+00:00,2021-10-12 06:10:02.599181+00:00,17800,ce,2,Bank50 Pyramiding_1,NIFTY
337,option,25,471.3,708.5,5930.0,2021-10-12 05:55:01.492798+00:00,2021-10-13 04:55:03.994560+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
340,option,100,166.15,147.6,-1855.0000000000011,2021-10-12 06:00:03.769231+00:00,2021-10-12 06:10:02.599181+00:00,17800,ce,2,Bank50 Pyramiding_1,NIFTY
341,option,25,464.5,708.5,6100.0,2021-10-12 06:00:04.493883+00:00,2021-10-13 04:55:03.994560+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
343,option,100,165.55,133.45,-3210.0000000000023,2021-10-12 06:00:06.003531+00:00,2021-10-12 06:25:00.993561+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
345,option,100,185.05,168.95,-1610.0000000000023,2021-10-12 06:05:01.005185+00:00,2021-10-12 06:25:00.993561+00:00,17750,ce,4,Bank50 Pyramiding_10,NIFTY
347,option,25,492.15,795.4,7581.25,2021-10-12 06:05:04.191622+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
349,option,25,483.0,795.4,7809.999999999999,2021-10-12 06:10:01.234013+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
350,option,-100,155.85,149.15,-669.9999999999989,2021-10-12 06:10:02.599181+00:00,2021-10-12 06:45:04.326812+00:00,18000,pe,2,Bank50 Pyramiding_1,NIFTY
351,option,25,507.85,795.4,7188.749999999999,2021-10-12 06:15:01.470420+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
353,option,25,471.15,795.4,8106.25,2021-10-12 06:20:02.693440+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
355,option,-100,167.15,154.5,-1265.0000000000005,2021-10-12 06:25:00.993561+00:00,2021-10-12 07:00:01.994839+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
356,option,-100,167.15,149.15,-1800.0,2021-10-12 06:25:01.099834+00:00,2021-10-12 06:45:04.326812+00:00,18000,pe,2,Bank50 Pyramiding_1,NIFTY
357,option,-100,154.95,154.5,-44.99999999999886,2021-10-12 06:30:00.623437+00:00,2021-10-12 07:00:01.994839+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
358,option,-100,151.55,154.5,294.99999999999886,2021-10-12 06:35:01.064680+00:00,2021-10-12 07:00:01.994839+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
359,option,-100,181.05,190.5,944.9999999999989,2021-10-12 06:40:01.448106+00:00,2021-10-12 07:00:01.994839+00:00,18050,pe,4,Bank50 Pyramiding_10,NIFTY
360,option,100,184.6,419.9,23530.0,2021-10-12 06:45:04.326812+00:00,2021-10-13 09:45:04.831927+00:00,17750,ce,2,Bank50 Pyramiding_1,NIFTY
362,option,100,182.45,419.9,23745.0,2021-10-12 06:50:02.003358+00:00,2021-10-13 09:45:04.831927+00:00,17750,ce,2,Bank50 Pyramiding_1,NIFTY
366,option,100,179.4,182.6,319.99999999999886,2021-10-12 07:00:01.994839+00:00,2021-10-12 07:05:01.502493+00:00,17750,ce,4,Bank50 Pyramiding_10,NIFTY
370,option,-100,150.9,129.4,-2150.0,2021-10-12 07:05:01.502493+00:00,2021-10-12 07:20:00.742344+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
374,option,-100,178.15,162.4,-1575.0,2021-10-12 07:10:01.137734+00:00,2021-10-12 07:20:00.742344+00:00,18050,pe,4,Bank50 Pyramiding_10,NIFTY
379,option,100,168.0,369.0,20100.0,2021-10-12 07:20:00.706711+00:00,2021-10-13 09:45:04.831927+00:00,17800,ce,2,Bank50 Pyramiding_1,NIFTY
380,option,100,168.0,366.7,19870.0,2021-10-12 07:20:00.742344+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
383,option,100,166.95,366.7,19975.0,2021-10-12 07:25:00.943881+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
384,option,100,166.95,369.0,20205.0,2021-10-12 07:25:01.083682+00:00,2021-10-13 09:45:04.831927+00:00,17800,ce,2,Bank50 Pyramiding_1,NIFTY
385,option,25,498.35,777.65,6982.499999999999,2021-10-12 07:25:02.473753+00:00,2021-10-13 04:40:04.456817+00:00,37900,ce,1,BankNifty Pyramiding_1,BANKNIFTY
386,option,25,498.35,795.4,7426.249999999999,2021-10-12 07:25:03.151176+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
390,option,100,156.95,366.7,20975.0,2021-10-12 07:30:00.622500+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
391,option,25,470.45,795.4,8123.75,2021-10-12 07:30:01.698675+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
395,option,25,482.0,795.4,7834.999999999999,2021-10-12 07:35:01.134898+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
398,option,25,508.7,795.4,7167.5,2021-10-12 07:40:01.710841+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
402,option,100,170.75,366.7,19595.0,2021-10-12 07:45:01.082312+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
404,option,100,169.5,369.0,19950.0,2021-10-12 07:45:02.421187+00:00,2021-10-13 09:45:04.831927+00:00,17800,ce,2,Bank50 Pyramiding_1,NIFTY
405,option,25,517.35,795.4,6951.249999999999,2021-10-12 07:45:03.287907+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
406,option,100,168.0,366.7,19870.0,2021-10-12 07:50:01.199272+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
407,option,25,456.75,708.5,6293.75,2021-10-12 07:50:01.380250+00:00,2021-10-13 04:55:03.994560+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
409,option,25,466.5,708.5,6050.0,2021-10-12 07:55:00.989612+00:00,2021-10-13 04:55:03.994560+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
411,option,100,170.2,366.7,19650.0,2021-10-12 07:55:02.720646+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
415,option,100,163.9,366.7,20280.0,2021-10-12 08:00:05.395388+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
417,option,25,451.25,708.5,6431.25,2021-10-12 08:00:06.693601+00:00,2021-10-13 04:55:03.994560+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
419,option,25,502.05,777.65,6889.999999999999,2021-10-12 08:05:01.036148+00:00,2021-10-13 04:40:04.456817+00:00,37900,ce,1,BankNifty Pyramiding_1,BANKNIFTY
421,option,25,502.05,795.4,7333.749999999999,2021-10-12 08:05:03.142992+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
422,option,100,155.95,366.7,21075.0,2021-10-12 08:05:02.921586+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
424,option,25,519.0,795.4,6909.999999999999,2021-10-12 08:10:02.204144+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
426,option,25,519.6,795.4,6894.999999999999,2021-10-12 08:15:01.320531+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
427,option,25,509.7,795.4,7142.5,2021-10-12 08:20:07.076950+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
429,option,25,452.7,708.5,6395.0,2021-10-12 08:25:03.158443+00:00,2021-10-13 04:55:03.994560+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
430,option,100,168.9,366.7,19780.0,2021-10-12 08:30:01.399006+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
431,option,100,168.9,369.0,20010.0,2021-10-12 08:30:01.754182+00:00,2021-10-13 09:45:04.831927+00:00,17800,ce,2,Bank50 Pyramiding_1,NIFTY
432,option,25,457.7,708.5,6270.0,2021-10-12 08:30:20.200144+00:00,2021-10-13 04:55:03.994560+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
434,option,25,480.0,708.5,5712.5,2021-10-12 08:35:00.870764+00:00,2021-10-13 04:55:03.994560+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
436,option,25,470.1,595.0,3122.4999999999995,2021-10-12 08:40:00.668419+00:00,2021-10-13 04:40:04.456817+00:00,38100,ce,1,BankNifty Pyramiding_1,BANKNIFTY
437,option,25,470.1,617.0,3672.4999999999995,2021-10-12 08:40:00.796261+00:00,2021-10-13 04:55:03.994560+00:00,38100,ce,3,BankNifty Pyramiding_10,BANKNIFTY
439,option,100,155.2,320.65,16545.0,2021-10-12 08:40:03.754794+00:00,2021-10-13 09:45:04.831927+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
440,option,100,156.45,317.6,16115.000000000004,2021-10-12 08:40:02.386031+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
442,option,25,478.35,595.0,2916.2499999999995,2021-10-12 08:45:01.459373+00:00,2021-10-13 04:40:04.456817+00:00,38100,ce,1,BankNifty Pyramiding_1,BANKNIFTY
443,option,25,478.35,617.0,3466.2499999999995,2021-10-12 08:45:01.483829+00:00,2021-10-13 04:55:03.994560+00:00,38100,ce,3,BankNifty Pyramiding_10,BANKNIFTY
444,option,100,158.9,317.6,15870.000000000002,2021-10-12 08:45:03.252092+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
445,option,100,158.9,320.65,16174.999999999996,2021-10-12 08:45:03.403163+00:00,2021-10-13 09:45:04.831927+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
450,option,100,170.0,317.6,14760.000000000002,2021-10-12 08:50:00.853825+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
451,option,100,170.65,320.65,14999.999999999996,2021-10-12 08:50:02.142287+00:00,2021-10-13 09:45:04.831927+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
452,option,25,470.9,530.95,1501.2500000000018,2021-10-12 08:50:02.262427+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
455,option,100,163.4,317.6,15420.000000000002,2021-10-12 08:55:02.266815+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
456,option,100,163.4,320.65,15724.999999999996,2021-10-12 08:55:02.299514+00:00,2021-10-13 09:45:04.831927+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
458,option,25,451.8,515.0,1579.9999999999998,2021-10-12 08:55:09.422318+00:00,2021-10-13 04:40:04.456817+00:00,38200,ce,1,BankNifty Pyramiding_1,BANKNIFTY
459,option,25,452.15,530.95,1970.0000000000018,2021-10-12 08:55:17.676795+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
462,option,100,168.0,317.6,14960.000000000002,2021-10-12 09:00:01.185771+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
463,option,25,462.2,530.95,1718.7500000000014,2021-10-12 09:00:01.441849+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
466,option,100,155.05,317.6,16255.000000000002,2021-10-12 09:05:02.630637+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
467,option,25,498.0,617.0,2975.0,2021-10-12 09:05:04.038360+00:00,2021-10-13 04:55:03.994560+00:00,38100,ce,3,BankNifty Pyramiding_10,BANKNIFTY
469,option,25,458.45,530.95,1812.5000000000014,2021-10-12 09:10:01.567277+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
470,option,100,161.35,317.6,15625.000000000004,2021-10-12 09:10:02.535280+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
471,option,100,166.5,317.6,15110.000000000002,2021-10-12 09:15:01.689795+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
472,option,25,494.5,530.95,911.2500000000011,2021-10-12 09:15:01.019162+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
473,option,100,167.2,317.6,15040.000000000004,2021-10-12 09:20:01.436799+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
474,option,25,469.8,515.0,1129.9999999999998,2021-10-12 09:20:01.386026+00:00,2021-10-13 04:40:04.456817+00:00,38200,ce,1,BankNifty Pyramiding_1,BANKNIFTY
475,option,25,469.0,530.95,1548.7500000000011,2021-10-12 09:20:02.973239+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
478,option,100,161.4,317.6,15620.000000000002,2021-10-12 09:25:01.301556+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
479,option,25,461.85,530.95,1727.5000000000005,2021-10-12 09:25:02.661439+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
481,option,100,159.95,320.65,16069.999999999998,2021-10-12 09:25:01.351980+00:00,2021-10-13 09:45:04.831927+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
483,option,25,463.85,530.95,1677.5000000000005,2021-10-12 09:30:01.279718+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
485,option,100,164.9,317.6,15270.000000000002,2021-10-12 09:30:07.774449+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
487,option,100,166.0,317.6,15160.000000000002,2021-10-12 09:35:00.534752+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
488,option,25,458.65,530.95,1807.5000000000018,2021-10-12 09:35:00.849907+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
490,option,100,165.15,317.6,15245.000000000002,2021-10-12 09:40:00.936659+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
493,option,25,520.55,617.0,2411.250000000001,2021-10-12 09:40:03.016302+00:00,2021-10-13 04:55:03.994560+00:00,38100,ce,3,BankNifty Pyramiding_10,BANKNIFTY
494,option,100,175.8,317.6,14180.000000000002,2021-10-12 09:45:00.621453+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
495,option,25,521.55,617.0,2386.250000000001,2021-10-12 09:45:01.633811+00:00,2021-10-13 04:55:03.994560+00:00,38100,ce,3,BankNifty Pyramiding_10,BANKNIFTY
498,option,100,188.35,317.6,12925.000000000004,2021-10-12 09:50:01.590190+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
499,option,25,452.0,530.95,1973.7500000000011,2021-10-12 09:50:01.549824+00:00,2021-10-13 04:55:03.994560+00:00,38200,ce,3,BankNifty Pyramiding_10,BANKNIFTY
502,option,100,187.7,317.6,12990.000000000004,2021-10-12 09:55:01.031098+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
503,option,100,187.7,320.65,13294.999999999998,2021-10-12 09:55:01.608846+00:00,2021-10-13 09:45:04.831927+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
514,option,100,187.9,317.6,12970.000000000002,2021-10-13 03:45:00.728535+00:00,2021-10-13 09:50:01.627416+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
515,option,100,152.95,224.2,7125.0,2021-10-13 03:45:01.047632+00:00,2021-10-13 09:45:04.831927+00:00,17950,ce,2,Bank50 Pyramiding_1,NIFTY
518,option,100,180.75,269.25,8850.0,2021-10-13 03:47:32.231870+00:00,2021-10-13 09:50:01.627416+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
521,option,100,181.45,269.25,8780.000000000002,2021-10-13 03:50:00.466085+00:00,2021-10-13 09:50:01.627416+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
525,option,100,189.8,269.25,7944.999999999999,2021-10-13 03:55:00.471660+00:00,2021-10-13 09:50:01.627416+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
526,option,25,460.1,436.4,-592.5000000000011,2021-10-13 03:55:01.900994+00:00,2021-10-13 04:40:04.456817+00:00,38300,ce,1,BankNifty Pyramiding_1,BANKNIFTY
528,option,100,189.2,272.2,8300.0,2021-10-13 03:55:00.609010+00:00,2021-10-13 09:45:04.831927+00:00,17900,ce,2,Bank50 Pyramiding_1,NIFTY
529,option,25,460.0,453.0,-175.0,2021-10-13 03:55:04.338750+00:00,2021-10-13 04:55:03.994560+00:00,38300,ce,3,BankNifty Pyramiding_10,BANKNIFTY
534,option,25,528.45,453.0,-1886.2500000000011,2021-10-13 04:00:02.137560+00:00,2021-10-13 04:55:03.994560+00:00,38300,ce,3,BankNifty Pyramiding_10,BANKNIFTY
536,option,100,158.35,222.1,6375.0,2021-10-13 04:00:04.994826+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
540,option,100,157.5,222.1,6459.999999999999,2021-10-13 04:05:00.964669+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
542,option,25,506.3,436.4,-1747.500000000001,2021-10-13 04:05:03.275447+00:00,2021-10-13 04:40:04.456817+00:00,38300,ce,1,BankNifty Pyramiding_1,BANKNIFTY
543,option,100,157.4,224.2,6679.999999999998,2021-10-13 04:05:02.973662+00:00,2021-10-13 09:45:04.831927+00:00,17950,ce,2,Bank50 Pyramiding_1,NIFTY
544,option,25,507.0,453.0,-1350.0,2021-10-13 04:05:03.932054+00:00,2021-10-13 04:55:03.994560+00:00,38300,ce,3,BankNifty Pyramiding_10,BANKNIFTY
548,option,25,510.0,453.0,-1425.0,2021-10-13 04:10:01.131278+00:00,2021-10-13 04:55:03.994560+00:00,38300,ce,3,BankNifty Pyramiding_10,BANKNIFTY
549,option,100,162.2,222.1,5990.000000000001,2021-10-13 04:10:00.985677+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
554,option,25,462.35,453.0,-233.75000000000057,2021-10-13 04:15:01.528674+00:00,2021-10-13 04:55:03.994560+00:00,38300,ce,3,BankNifty Pyramiding_10,BANKNIFTY
555,option,100,159.45,222.1,6265.000000000001,2021-10-13 04:15:02.049940+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
556,option,100,159.3,224.2,6489.999999999998,2021-10-13 04:15:03.167039+00:00,2021-10-13 09:45:04.831927+00:00,17950,ce,2,Bank50 Pyramiding_1,NIFTY
559,option,100,181.35,222.1,4075.0,2021-10-13 04:20:00.663315+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
562,option,100,151.9,176.85,2494.999999999999,2021-10-13 04:25:01.223553+00:00,2021-10-13 09:50:01.627416+00:00,18000,ce,4,Bank50 Pyramiding_10,NIFTY
565,option,100,186.4,222.1,3569.999999999999,2021-10-13 04:30:00.753822+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
566,option,100,186.4,224.2,3779.999999999998,2021-10-13 04:30:01.316689+00:00,2021-10-13 09:45:04.831927+00:00,17950,ce,2,Bank50 Pyramiding_1,NIFTY
571,option,100,185.1,222.1,3700.0,2021-10-13 04:35:00.785368+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
578,option,100,181.85,222.1,4025.0,2021-10-13 04:40:03.929409+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
580,option,-25,511.05,465.05,-1150.0,2021-10-13 04:40:04.456817+00:00,2021-10-13 06:55:01.571994+00:00,39100,pe,1,BankNifty Pyramiding_1,BANKNIFTY
581,option,100,189.9,222.1,3219.999999999999,2021-10-13 04:45:00.589724+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
585,option,100,179.95,222.1,4215.000000000001,2021-10-13 04:50:01.274816+00:00,2021-10-13 09:50:01.627416+00:00,17950,ce,4,Bank50 Pyramiding_10,NIFTY
